continent,total_cases
Asia,33652745
Asia,33678786
Asia,33697581
Asia,33716451
Asia,33739980
Asia,33766707
Asia,33791061
Asia,33813903
Asia,33834702
Asia,33853048
Asia,33871881
Asia,33894312
Asia,33915569
Asia,33935309
Asia,33953475
Asia,33971607
Asia,33985920
Asia,34001743
Asia,34020730
Asia,34037592
Asia,34053573
Asia,34067719
Asia,34081315
Asia,34094373
Asia,34108996
Asia,34127450
Asia,34143236
Asia,34159562
Asia,34175468
Asia,34189774
Asia,34202202
Asia,34215653
Asia,34231809
Asia,34246157
Asia,34260470
Asia,34273300
Asia,34285814
Asia,34296237
Asia,34308140
Asia,34321025
Asia,34333754
Asia,34344683
Asia,34355509
Asia,34366987
Asia,34377113
Asia,34388579
Asia,34401670
Asia,34414186
Asia,34426036
Asia,34437307
Asia,34447536
Asia,34456401
Asia,34466598
Asia,34478517
Asia,34489623
Asia,34499925
Asia,34510413
Asia,34518901
Asia,34526480
Asia,34535763
Asia,34544882
Asia,34555431
Asia,34563749
Asia,34572523
Asia,34580832
Asia,34587822
Asia,34596776
Asia,34606541
Asia,34615757
Asia,34624360
Asia,34624360
Asia,34641561
Asia,34648383
Asia,34656822
Asia,34666241
Asia,34674643
Asia,34682633
Asia,34690510
Asia,34697860
Asia,34703644
Asia,34710628
Asia,34718602
Asia,34726049
Asia,34726049
Asia,34733194
Asia,34746838
Asia,34752164
Asia,34758481
Asia,34765976
Asia,34772626
Asia,34779815
Asia,34786802
Asia,34793333
Asia,34799691
Asia,34808886
Asia,34822040
Asia,34838804
Asia,34861579
Asia,34889132
Asia,34922882
Asia,34960261
Asia,35018358
Asia,35109286
Asia,35226386
Asia,35368372
Asia,35528004
Asia,35707727
Asia,35875790
Asia,36070510
Asia,36317927
Asia,36582129
Asia,36850962
Asia,37122164
Asia,37380253
Asia,37618271
Asia,37901241
Asia,38218773
Asia,38566027
Asia,38903731
Asia,39237264
Asia,39543328
Asia,39799202
Asia,40085116
Asia,40371500
Asia,40622709
Asia,40858241
Asia,41092522
Asia,41302440
Asia,41469499
Asia,41630885
Asia,41803318
Asia,41952712
Asia,42080664
Asia,42188138
Asia,42272014
Asia,42339611
Asia,42410976
Asia,42478060
Asia,42536137
Asia,42586544
Asia,42631421
Asia,42665534
Asia,42692943
Asia,42723558
Asia,42754315
Asia,42780235
Asia,42802505
Asia,42822473
Asia,42838524
Asia,42851929
Asia,42867031
Asia,42881179
Asia,42894345
Asia,42905844
Asia,42916117
Asia,42924130
Asia,42931045
Asia,42938599
Asia,42945160
Asia,42951556
Asia,42957477
Asia,42962953
Asia,2
Asia,2
Asia,2
Asia,2
Asia,4
Asia,4
Asia,6
Asia,19
Asia,27
Asia,34
Asia,34
Asia,69
Asia,96
Asia,117
Asia,134
Asia,172
Asia,227
Asia,311
Asia,369
Asia,450
Asia,514
Asia,579
Asia,686
Asia,790
Asia,893
Asia,1046
Asia,1155
Asia,1285
Asia,1414
Asia,1528
Asia,1677
Asia,1790
Asia,1986
Asia,2092
Asia,2273
Asia,2491
Asia,2738
Asia,2956
Asia,3293
Asia,3512
Asia,3842
Asia,4241
Asia,4557
Asia,4839
Asia,5136
Asia,5516
Asia,5923
Asia,6248
Asia,6575
Asia,6760
Asia,7135
Asia,7418
Asia,7775
Asia,8211
Asia,8607
Asia,8882
Asia,9096
Asia,9511
Asia,9771
Asia,10118
Asia,10551
Asia,10843
Asia,11192
Asia,11587
Asia,12071
Asia,12438
Asia,12776
Asia,13112
Asia,13645
Asia,14032
Asia,14265
Asia,14749
Asia,15438
Asia,16006
Asia,16496
Asia,17025
Asia,17514
Asia,18010
Asia,18496
Asia,19189
Asia,20162
Asia,20796
Asia,21745
Asia,22271
Asia,22750
Asia,23165
Asia,23851
Asia,24538
Asia,25216
Asia,25773
Asia,26473
Asia,26940
Asia,27549
Asia,28233
Asia,28818
Asia,29521
Asia,30514
Asia,31186
Asia,32033
Asia,33076
Asia,34316
Asia,35295
Asia,36406
Asia,37420
Asia,38277
Asia,39294
Asia,40400
Asia,41431
Asia,42762
Asia,43803
Asia,45029
Asia,45891
Asia,46845
Asia,47896
Asia,49009
Asia,50187
Asia,51427
Asia,52812
Asia,54010
Asia,55092
Asia,56385
Asia,57770
Asia,59394
Asia,60695
Asia,62142
Asia,63749
Asia,64958
Asia,66226
Asia,68079
Asia,70736
Asia,72347
Asia,74018
Asia,75699
Asia,76981
Asia,78572
Asia,80094
Asia,81668
Asia,83130
Asia,84882
Asia,86521
Asia,88214
Asia,89869
Asia,91751
Asia,93657
Asia,95418
Asia,97286
Asia,98778
Asia,100303
Asia,102051
Asia,104432
Asia,106336
Asia,108376
Asia,109936
Asia,111455
Asia,113134
Asia,115056
Asia,116871
Asia,118753
Asia,121226
Asia,123503
Asia,125396
Asia,127083
Asia,128776
Asia,130718
Asia,132816
Asia,135123
Asia,137468
Asia,139549
Asia,141370
Asia,143043
Asia,144945
Asia,147211
Asia,149408
Asia,151498
Asia,153535
Asia,155412
Asia,157859
Asia,160165
Asia,162884
Asia,165887
Asia,169195
Asia,172053
Asia,174796
Asia,177571
Asia,180646
Asia,184268
Asia,187537
Asia,190665
Asia,194109
Asia,196989
Asia,200035
Asia,203342
Asia,207203
Asia,210940
Asia,214746
Asia,218382
Asia,221523
Asia,225030
Asia,228993
Asia,232628
Asia,236519
Asia,240687
Asia,244676
Asia,248852
Asia,252923
Asia,257388
Asia,262022
Asia,266845
Asia,271339
Asia,275213
Asia,278722
Asia,282724
Asia,287008
Asia,291182
Asia,295499
Asia,299506
Asia,303498
Asia,307120
Asia,311176
Asia,315714
Asia,320564
Asia,324658
Asia,328952
Asia,333449
Asia,336716
Asia,340622
Asia,344749
Asia,349160
Asia,353461
Asia,357762
Asia,361867
Asia,365240
Asia,368842
Asia,373109
Asia,377541
Asia,381910
Asia,385980
Asia,389712
Asia,392934
Asia,396454
Asia,400483
Asia,404048
Asia,406945
Asia,410088
Asia,412784
Asia,415402
Asia,418375
Asia,421731
Asia,425796
Asia,429574
Asia,433836
Asia,437716
Asia,440569
Asia,444348
Asia,448118
Asia,452291
Asia,457735
Asia,463007
Asia,467113
Asia,470648
Asia,474455
Asia,478720
Asia,483518
Asia,488310
Asia,493308
Asia,497668
Asia,502110
Asia,506302
Asia,511836
Asia,516753
Asia,522581
Asia,527999
Asia,534266
Asia,538883
Asia,543975
Asia,549508
Asia,557877
Asia,563680
Asia,569707
Asia,575796
Asia,581550
Asia,586842
Asia,592900
Asia,598933
Asia,605243
Asia,611631
Asia,617820
Asia,623309
Asia,629429
Asia,636154
Asia,643508
Asia,650197
Asia,657948
Asia,664930
Asia,671778
Asia,678125
Asia,685639
Asia,692838
Asia,700097
Asia,706837
Asia,713365
Asia,719219
Asia,727122
Asia,735124
Asia,743198
Asia,751270
Asia,758473
Asia,765350
Asia,772103
Asia,779548
Asia,788402
Asia,797723
Asia,808340
Asia,818386
Asia,828026
Asia,836718
Asia,846765
Asia,858043
Asia,869600
Asia,882418
Asia,896642
Asia,907929
Asia,917015
Asia,927380
Asia,939948
Asia,951651
Asia,965283
Asia,977474
Asia,989262
Asia,999256
Asia,1012350
Asia,1024298
Asia,1037993
Asia,1051795
Asia,1066313
Asia,1078314
Asia,1089308
Asia,1099687
Asia,1111671
Asia,1123105
Asia,1134854
Asia,1147010
Asia,1157837
Asia,1166079
Asia,1174779
Asia,1183555
Asia,1191990
Asia,1201859
Asia,1210703
Asia,1217468
Asia,1223930
Asia,1233959
Asia,1243646
Asia,1252685
Asia,1263299
Asia,1271353
Asia,1278653
Asia,1288833
Asia,1298608
Asia,1306141
Asia,1314634
Asia,1322866
Asia,1329074
Asia,1334634
Asia,1341314
Asia,1347026
Asia,1353834
Asia,1361098
Asia,1368069
Asia,1373836
Asia,1379662
Asia,1386556
Asia,1392945
Asia,1398578
Asia,1403722
Asia,1410134
Asia,1414741
Asia,1419455
Asia,1425044
Asia,1430458
Asia,1437283
Asia,1443853
Asia,1450132
Asia,1455788
Asia,1460184
Asia,1465928
Asia,1471225
Asia,1476452
Asia,1482559
Asia,1487541
Asia,1492002
Asia,1496085
Asia,1501093
Asia,1505775
Asia,1511712
Asia,1517854
Asia,1523179
Asia,1527524
Asia,1534255
Asia,1537967
Asia,1542516
Asia,1547376
Asia,1552880
Asia,1558145
Asia,1562868
Asia,1566995
Asia,1571824
Asia,1577526
Asia,1583182
Asia,1589359
Asia,1594722
Asia,1599763
Asia,1604348
Asia,1609300
Asia,1614849
Asia,1620569
Asia,1626812
Asia,1632248
Asia,1636792
Asia,1641194
Asia,1647138
Asia,1651794
Asia,1657035
Asia,1662868
Asia,1668368
Asia,1672880
Asia,1677274
Asia,1682004
Asia,1686373
Asia,1691658
Asia,1697305
Asia,1703632
Asia,1709762
Asia,1713684
Asia,1718575
Asia,1723596
Asia,1728204
Asia,1731652
Asia,1734285
Asia,1736670
Asia,1739750
Asia,1744045
Asia,1748230
Asia,1753101
Asia,1758898
Asia,1764644
Asia,1769940
Asia,1775220
Asia,1781127
Asia,1786187
Asia,1791221
Asia,1797499
Asia,1803361
Asia,1809926
Asia,1816041
Asia,1821703
Asia,1826527
Asia,1831773
Asia,1837126
Asia,1843612
Asia,1850206
Asia,1856038
Asia,1863031
Asia,1869325
Asia,1877050
Asia,1885942
Asia,1894025
Asia,1901490
Asia,1911358
Asia,1919547
Asia,1927708
Asia,1937652
Asia,1950276
Asia,1963266
Asia,1976172
Asia,1989909
Asia,2004445
Asia,2018113
Asia,2033421
Asia,2053995
Asia,2072867
Asia,2093962
Asia,2115304
Asia,2135998
Asia,2156465
Asia,2178272
Asia,2203108
Asia,2228938
Asia,2256851
Asia,2284084
Asia,2313829
Asia,2345018
Asia,2379397
Asia,2417788
Asia,2455912
Asia,2491006
Asia,2527203
Asia,2567630
Asia,2615529
Asia,2670046
Asia,2726803
Asia,2780803
Asia,2832755
Asia,2877476
Asia,2911733
Asia,2950058
Asia,2983830
Asia,3033339
Asia,3082410
Asia,3127826
Asia,3166505
Asia,3194733
Asia,3239936
Asia,3287727
Asia,3331206
Asia,3372374
Asia,3409658
Asia,3440396
Asia,3462800
Asia,3496700
Asia,3532567
Asia,3568331
Asia,3607863
Asia,3639616
Asia,3666031
Asia,3686740
Asia,3718821
Asia,3749446
Asia,3774155
Asia,3804943
Asia,3833541
Asia,3854354
Asia,3871738
Asia,3892479
Asia,3908247
Asia,3930300
Asia,3950304
Asia,3967048
Asia,3979456
Asia,3989060
Asia,4008166
Asia,4026837
Asia,4043736
Asia,4056354
Asia,4066404
Asia,4073831
Asia,4079267
Asia,4089801
Asia,4100138
Asia,4100138
Asia,4116890
Asia,4123617
Asia,4129020
Asia,4133433
Asia,4140634
Asia,4147365
Asia,4153355
Asia,4158731
Asia,4163732
Asia,4167511
Asia,4170088
Asia,4174216
Asia,4178164
Asia,4181309
Asia,4185144
Asia,4188529
Asia,4190763
Asia,4192695
Asia,4195958
Asia,4198678
Asia,4201559
Asia,4204116
Asia,4206253
Asia,4208013
Asia,4209403
Asia,4211460
Asia,4213414
Asia,4215104
Asia,4216728
Asia,4218142
Asia,4219284
Asia,4220206
Asia,4221610
Asia,4223094
Asia,4224487
Asia,4225871
Asia,4227038
Asia,4227932
Asia,4228552
Asia,4229813
Asia,4231046
Asia,4232099
Asia,4233014
Asia,4234011
Asia,4234758
Asia,4235384
Asia,4236287
Asia,4237201
Asia,4237834
Asia,4238594
Asia,4239396
Asia,4240019
Asia,4240479
Asia,4241090
Asia,4241809
Asia,4242532
Asia,4243215
Asia,4243835
Asia,4244358
Asia,4244761
Asia,4245373
Asia,4246174
Asia,4246802
Asia,4247320
Asia,4247721
Asia,4248165
Asia,4248409
Asia,4248843
Asia,4249323
Asia,4249758
Asia,4250157
Asia,4250516
Asia,4250855
Asia,4251076
Asia,4251423
Asia,4251945
Asia,4252345
Asia,4252705
Asia,4253098
Asia,4253412
Asia,4253598
Asia,4253992
Asia,4254443
Asia,4254815
Asia,4255268
Asia,4255672
Asia,4255936
Asia,4256112
Asia,4256409
Asia,4256687
Asia,4256998
Asia,4257243
Asia,4257489
Asia,4257685
Asia,4257815
Asia,4258076
Asia,4258340
Asia,4258560
Asia,4258752
Asia,4258980
Asia,4259143
Asia,4259249
Asia,4259439
Asia,4259644
Asia,4259857
Asia,4260148
Asia,4260380
Asia,4260544
Asia,4260677
Asia,4260893
Asia,4261072
Asia,4261208
Asia,4261412
Asia,4261667
Asia,4261667
Asia,4261879
Asia,4262157
Asia,4262351
Asia,4262540
Asia,4262720
Asia,4262994
Asia,4263168
Asia,4263433
Asia,4263732
Asia,4264136
Asia,4264669
Asia,4265187
Asia,4265666
Asia,4266195
Asia,4266649
Asia,4267451
Asia,4268097
Asia,4268890
Asia,4269740
Asia,4270794
Asia,4271649
Asia,4272421
Asia,4273783
Asia,4275528
Asia,4277644
Asia,4280248
Asia,4283453
Asia,4286378
Asia,4289305
Asia,4294183
Asia,4301193
Asia,4309270
Asia,4319175
Asia,4330763
Asia,4343185
Asia,4353370
Asia,4369391
Asia,4387286
Asia,4414483
Asia,4446694
Asia,4480423
Asia,4516480
Asia,4542601
Asia,4580093
Asia,4626936
Asia,4667554
Asia,4708043
Asia,4763252
Asia,4807778
Asia,4844279
Asia,4901328
Asia,4966046
Asia,5030002
Asia,5089637
Asia,5149021
Asia,5197505
Asia,5231923
Asia,5289414
Asia,5350902
Asia,5408328
Asia,5457775
Asia,5504418
Asia,5539394
Asia,5564448
Asia,5589176
Asia,5630096
Asia,5667355
Asia,5693702
Asia,5723858
Asia,2
Asia,5
Asia,18
Asia,28
Asia,43
Asia,61
Asia,95
Asia,139
Asia,245
Asia,388
Asia,593
Asia,978
Asia,1501
Asia,2336
Asia,2922
Asia,3513
Asia,4747
Asia,5823
Asia,6566
Asia,7161
Asia,8042
Asia,9000
Asia,10075
Asia,11364
Asia,12729
Asia,13938
Asia,14991
Asia,16169
Asia,17361
Asia,18407
Asia,19644
Asia,20610
Asia,21638
Asia,23049
Asia,24811
Asia,27017
Asia,29406
Asia,32332
Asia,35408
Asia,38309
Asia,41495
Asia,44605
Asia,47593
Asia,50468
Asia,53183
Asia,55743
Asia,58226
Asia,60500
Asia,62589
Asia,64586
Asia,66220
Asia,68192
Asia,70029
Asia,71686
Asia,73303
Asia,74877
Asia,76389
Asia,77995
Asia,79494
Asia,80868
Asia,82211
Asia,83505
Asia,84802
Asia,85996
Asia,87026
Asia,88194
Asia,89328
Asia,90481
Asia,91472
Asia,92584
Asia,93657
Asia,94640
Asia,95646
Asia,96448
Asia,97424
Asia,98647
Asia,99970
Asia,101650
Asia,103135
Asia,104691
Asia,106220
Asia,107603
Asia,109286
Asia,110767
Asia,112725
Asia,114533
Asia,116635
Asia,118392
Asia,120198
Asia,122492
Asia,124603
Asia,126949
Asia,129341
Asia,131652
Asia,133521
Asia,135701
Asia,137724
Asia,139511
Asia,141591
Asia,143849
Asia,146668
Asia,148950
Asia,151466
Asia,154445
Asia,157562
Asia,160696
Asia,164270
Asia,167156
Asia,169425
Asia,171789
Asia,173832
Asia,175927
Asia,177938
Asia,180156
Asia,182525
Asia,184955
Asia,187427
Asia,189876
Asia,192439
Asia,195051
Asia,197647
Asia,200262
Asia,202584
Asia,204952
Asia,207525
Asia,209970
Asia,212501
Asia,215096
Asia,217724
Asia,220180
Asia,222669
Asia,225205
Asia,227662
Asia,230211
Asia,232863
Asia,235429
Asia,237878
Asia,240438
Asia,243051
Asia,245688
Asia,248379
Asia,250458
Asia,252720
Asia,255117
Asia,257303
Asia,259652
Asia,262173
Asia,264561
Asia,267061
Asia,269440
Asia,271606
Asia,273788
Asia,276202
Asia,278827
Asia,281413
Asia,284034
Asia,286523
Asia,288839
Asia,291172
Asia,293606
Asia,296273
Asia,298909
Asia,301530
Asia,304204
Asia,306752
Asia,309437
Asia,312035
Asia,314786
Asia,317483
Asia,320117
Asia,322567
Asia,324692
Asia,326712
Asia,328844
Asia,331189
Asia,333699
Asia,336324
Asia,338825
Asia,341070
Asia,343203
Asia,345450
Asia,347835
Asia,350279
Asia,352558
Asia,354764
Asia,356792
Asia,358905
Asia,361150
Asia,363363
Asia,365606
Asia,367796
Asia,369911
Asia,371816
Asia,373570
Asia,375212
Asia,376894
Asia,378752
Asia,380746
Asia,382772
Asia,384666
Asia,386658
Asia,388810
Asia,391112
Asia,393425
Asia,395488
Asia,397801
Asia,399940
Asia,402029
Asia,404648
Asia,407353
Asia,410334
Asia,413149
Asia,416198
Asia,419043
Asia,422140
Asia,425481
Asia,429193
Asia,432798
Asia,436319
Asia,439882
Asia,443086
Asia,446448
Asia,449960
Asia,453637
Asia,457219
Asia,461044
Asia,464596
Asia,468119
Asia,471772
Asia,475674
Asia,479825
Asia,483844
Asia,488236
Asia,492378
Asia,496253
Asia,500075
Asia,504281
Asia,508389
Asia,513219
Asia,517835
Asia,522387
Asia,526490
Asia,530380
Asia,534631
Asia,539670
Asia,545286
Asia,550757
Asia,556891
Asia,562705
Asia,568896
Asia,574856
Asia,581824
Asia,588648
Asia,596941
Asia,604952
Asia,612772
Asia,620491
Asia,628780
Asia,637712
Asia,646164
Asia,654936
Asia,663800
Asia,673250
Asia,682486
Asia,692949
Asia,703288
Asia,715068
Asia,726585
Asia,738322
Asia,749525
Asia,762068
Asia,775121
Asia,788473
Asia,801894
Asia,815117
Asia,828377
Asia,841308
Asia,854361
Asia,866821
Asia,880542
Asia,894385
Asia,908346
Asia,922397
Asia,935799
Asia,948749
Asia,962070
Asia,975951
Asia,989572
Asia,1003494
Asia,1016835
Asia,1028986
Asia,1040547
Asia,1051374
Asia,1062397
Asia,1072620
Asia,1083023
Asia,1092407
Asia,1100818
Asia,1108269
Asia,1115770
Asia,1123474
Asia,1131077
Asia,1138530
Asia,1145651
Asia,1152072
Asia,1158384
Asia,1164535
Asia,1170743
Asia,1177004
Asia,1183182
Asia,1189203
Asia,1194963
Asia,1200465
Asia,1206373
Asia,1212481
Asia,1218753
Asia,1225142
Asia,1231429
Asia,1237474
Asia,1243434
Asia,1249507
Asia,1255620
Asia,1261903
Asia,1268263
Asia,1274514
Asia,1280438
Asia,1286406
Asia,1292614
Asia,1299022
Asia,1305339
Asia,1311810
Asia,1318295
Asia,1324395
Asia,1330411
Asia,1336217
Asia,1342134
Asia,1348316
Asia,1354520
Asia,1360852
Asia,1367032
Asia,1372977
Asia,1379286
Asia,1385706
Asia,1392314
Asia,1398841
Asia,1405414
Asia,1411731
Asia,1417999
Asia,1424596
Asia,1431416
Asia,1438286
Asia,1445326
Asia,1452380
Asia,1459370
Asia,1466435
Asia,1473756
Asia,1481396
Asia,1488981
Asia,1496455
Asia,1503753
Asia,1510873
Asia,1518263
Asia,1526023
Asia,1534034
Asia,1542076
Asia,1550142
Asia,1558159
Asia,1566081
Asia,1574012
Asia,1582275
Asia,1590605
Asia,1598875
Asia,1607081
Asia,1615184
Asia,1623159
Asia,1631169
Asia,1639679
Asia,1648174
Asia,1656699
Asia,1665103
Asia,1673470
Asia,1681682
Asia,1689692
Asia,1698005
Asia,1706559
Asia,1715162
Asia,1723470
Asia,1731558
Asia,1739360
Asia,1746953
Asia,1754933
Asia,1763313
Asia,1771115
Asia,1778645
Asia,1786265
Asia,1793805
Asia,1801065
Asia,1808422
Asia,1815712
Asia,1823317
Asia,1830823
Asia,1838803
Asia,1846923
Asia,1855674
Asia,1864984
Asia,1875234
Asia,1885564
Asia,1897314
Asia,1908974
Asia,1920394
Asia,1932074
Asia,1945964
Asia,1963394
Asia,1984348
Asia,2006934
Asia,2029412
Asia,2049078
Asia,2070141
Asia,2093452
Asia,2118212
Asia,2143794
Asia,2168872
Asia,2194133
Asia,2215445
Asia,2237089
Asia,2261435
Asia,2286927
Asia,2311813
Asia,2335905
Asia,2358809
Asia,2377039
Asia,2396204
Asia,2417230
Asia,2438193
Asia,2459906
Asia,2479805
Asia,2499077
Asia,2516157
Asia,2534855
Asia,2555587
Asia,2575737
Asia,2591609
Asia,2610018
Asia,2627094
Asia,2640670
Asia,2654811
Asia,2673219
Asia,2691352
Asia,2707761
Asia,2722007
Asia,2732152
Asia,2739875
Asia,2751166
Asia,2765485
Asia,2779415
Asia,2792204
Asia,2804632
Asia,2815882
Asia,2823887
Asia,2832518
Asia,2843523
